SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_B100001750	SAMEA2623756	0.004651	250	250	"This sample (TARA_B100001750) was collected during the Tara Oceans expedition (2009-2013) at station TARA_148b (latitudeN=34.1504, longitudeE=-56.9684) on date/time=2012-02-27T15:28:31, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 240-258 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001751."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-02-27T21:34	2012-02-27T15:28:31	TARA_20120227T1532Z_148b_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:02Z	public	2014-05-01Z	33.9044	34.1504	-56.7834	-56.9684	(search radius=5 degree) Marine Ecoregion:Bermuda (MRGID:21979)	4.042901	191.752575	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS494374	36.563668	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494374	TARA_20120223Z	SV Tara	TARA_148b	0.22	3	18.169021	TARA_20120227T1532Z_148b_Combined-EVENTS_CAST_MB_M_(250 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001750
TARA_B100001741	SAMEA2623734	0.166512	5	5	"This sample (TARA_B100001741) was collected during the Tara Oceans expedition (2009-2013) at station TARA_148 (latitudeN=31.6948, longitudeE=-64.2489) on date/time=2012-02-24T11:40, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001742."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-02-24T16:26	2012-02-24T11:40	TARA_20120224T1140Z_148_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:02Z	public	2014-05-01Z	31.8366	31.6948	-64.109	-64.2489	(search radius=5 degrees) Marine Ecoregion:Bermuda (MRGID:21979)	99999	212.5623	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS494332	36.5996	PUMP (High Volume Peristaltic Pump)	ERS494332	TARA_20120223Z	SV Tara	TARA_148	0.22	3	20.3973	TARA_20120224T1140Z_148_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001741
TARA_B100001167	SAMEA2623693	0.006052	640	640	"This sample (TARA_B100001167) was collected during the Tara Oceans expedition (2009-2013) at station TARA_146 (latitudeN=34.6663, longitudeE=-71.2907) on date/time=2012-02-16T12:01:25, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 630-648 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001166."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-02-16T18:22	2012-02-16T12:01:25	TARA_20120216T1208Z_146_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:14Z	public	2014-05-01Z	34.6054	34.6663	-71.2317	-71.2907	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	21.830872	138.0832	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS494274	35.402185	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494274	TARA_20120212Z	SV Tara	TARA_146	0.22	3	11.012346	TARA_20120216T1208Z_146_Combined-EVENTS_CAST_MB_M_(640 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001167
TARA_B100001540	SAMEA2623673	0.12799	5	5	"This sample (TARA_B100001540) was collected during the Tara Oceans expedition (2009-2013) at station TARA_146 (latitudeN=34.6712, longitudeE=-71.3093) on date/time=2012-02-15T12:54, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001539."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-02-15T17:07	2012-02-15T12:54	TARA_20120215T1254Z_146_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:26Z	public	2014-05-01Z	34.8341	34.6712	-71.204	-71.3093	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	0.859819	214.365	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS494236	36.4626	PUMP (High Volume Peristaltic Pump)	ERS494236	TARA_20120212Z	SV Tara	TARA_146	0.22	3	19.1288	TARA_20120215T1254Z_146_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001540
TARA_B100001146	SAMEA2623649	0.008351	590	590	"This sample (TARA_B100001146) was collected during the Tara Oceans expedition (2009-2013) at station TARA_145 (latitudeN=39.2392, longitudeE=-70.0343) on date/time=2012-02-02T18:36:58, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 582-600 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001143,TARA_B100001145,TARA_B100001144."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-02-04T03:25	2012-02-02T18:36:58	TARA_20120202T1839Z_145_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:31Z	public	2014-05-01Z	39.0869	39.2392	-70.0111	-70.0343	"(search radius=5 degrees) Marine Ecoregion:Gulf of Maine/Bay of Fundy (MRGID:21849), Marine Ecoregion:Virginian (MRGID:21853)"	19.854511	230.24915	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS494208	34.969202	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494208	TARA_20120126Z	SV Tara	TARA_145	0.22	3	5.067239	TARA_20120202T1839Z_145_Combined-EVENTS_CAST_MB_M_(590 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001146
TARA_B100001142	SAMEA2623627	0.296307	5	5	"This sample (TARA_B100001142) was collected during the Tara Oceans expedition (2009-2013) at station TARA_145 (latitudeN=39.2305, longitudeE=-70.0377) on date/time=2012-02-02T11:52, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001141."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-02-02T13:52	2012-02-02T11:52	TARA_20120202T1152Z_145_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:18Z	public	2014-05-01Z	39.2173	39.2305	-72.0327	-70.0377	"(search radius=5 degrees) Marine Ecoregion:Gulf of Maine/Bay of Fundy (MRGID:21849), Marine Ecoregion:Virginian (MRGID:21853)"	3.478193	233.859	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS494170	35.18335	PUMP (High Volume Peristaltic Pump)	ERS494170	TARA_20120126Z	SV Tara	TARA_145	0.22	3	14.11885	TARA_20120202T1152Z_145_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001142
TARA_B100002049	SAMEA2623513	0.008069	640	640	"This sample (TARA_B100002049) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.6236, longitudeE=-88.45) on date/time=2012-01-10T14:49:35, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 636-645 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100002048."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-01-10T20:15	2012-01-10T14:49:35	TARA_20120110T1451Z_142_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:16Z	public	2014-05-01Z	25.6405	25.6236	-88.4085	-88.45	"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)"	31.851193	108.240083	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS494006	35.165658	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494006	TARA_20111230Z	SV Tara	TARA_142	0.22	3	9.756257	TARA_20120110T1451Z_142_Combined-EVENTS_CAST_MB_M_(640 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100002049
TARA_B100002052	SAMEA2623488	0.164483	125	125	"This sample (TARA_B100002052) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.6168, longitudeE=-88.4532) on date/time=2012-01-09T20:17:16, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 121-130 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100002053."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-01-09T23:33	2012-01-09T20:17:16	TARA_20120109T2019Z_142_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:15Z	public	2014-05-01Z	25.7109	25.6168	-88.4916	-88.4532	"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)"	0.439852	192.971638	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS493981	36.172194	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS493981	TARA_20111230Z	SV Tara	TARA_142	0.22	3	24.948842	TARA_20120109T2019Z_142_Combined-EVENTS_CAST_MB_D_(125 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100002052
TARA_B100002051	SAMEA2623463	0.163338	5	5	"This sample (TARA_B100002051) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.5264, longitudeE=-88.394) on date/time=2012-01-09T13:41, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100002050."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2012-01-09T14:05	2012-01-09T13:41	TARA_20120109T1341Z_142_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:26Z	public	2014-05-01Z	25.5416	25.5264	88.4044	-88.394	"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)"	-2.2118	194.2675	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS493938	36.193733	PUMP (High Volume Peristaltic Pump)	ERS493938	TARA_20111230Z	SV Tara	TARA_142	0.22	3	24.96555	TARA_20120109T1341Z_142_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100002051
TARA_B100001939	SAMEA2623446	0.126428	5	5	"This sample (TARA_B100001939) was collected during the Tara Oceans expedition (2009-2013) at station TARA_141 (latitudeN=9.8481, longitudeE=-80.0454) on date/time=2011-12-30T13:35, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001940."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-30T14:45	2011-12-30T13:35	TARA_20111230T1335Z_141_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:20Z	public	2014-05-01Z	9.846	9.8481	80.0607	-80.0454	"(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)"	-1.723962	195.523833	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS493914	34.347208	PUMP (High Volume Peristaltic Pump)	ERS493914	TARA_20111230Z	SV Tara	TARA_141	0.22	3	27.119358	TARA_20111230T1335Z_141_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001939
TARA_B100002019	SAMEA2623426	0.040695	5	5	"This sample (TARA_B100002019) was collected during the Tara Oceans expedition (2009-2013) at station TARA_140 (latitudeN=7.4122, longitudeE=-79.3017) on date/time=2011-12-21T16:20, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100002020."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-21T17:30	2011-12-21T16:20	TARA_20111221T1620Z_140_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:26Z	public	2014-05-01Z	7.416	7.4122	79.3102	-79.3017	(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972)	-3.796686	205.2885	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS493877	28.919008	PUMP (High Volume Peristaltic Pump)	ERS493877	TARA_20111124Z	SV Tara	TARA_140	0.22	3	26.62925	TARA_20111221T1620Z_140_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100002019
TARA_B100002003	SAMEA2623390	0.002017	450	450	"This sample (TARA_B100002003) was collected during the Tara Oceans expedition (2009-2013) at station TARA_138 (latitudeN=6.3559, longitudeE=-103.0598) on date/time=2011-12-11T20:37:22, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 440-458 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100002004."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-12T01:53	2011-12-11T20:37:22	TARA_20111211T2040Z_138_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:51Z	public	2014-05-01Z	6.3929	6.3559	-103.0691	-103.0598		36.886053	0.78015	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS493822	34.608434	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS493822	TARA_20111124Z	SV Tara	TARA_138	0.22	3	8.210557	TARA_20111211T2040Z_138_Combined-EVENTS_CAST_MB_M_(450 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100002003
TARA_B100001996	SAMEA2623370	0.334076	60	60	"This sample (TARA_B100001996) was collected during the Tara Oceans expedition (2009-2013) at station TARA_138 (latitudeN=6.3378, longitudeE=-102.9538) on date/time=2011-12-11T13:27:34, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 55-64 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001997."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-11T16:15	2011-12-11T13:27:34	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:40Z	public	2014-05-01Z	6.3354	6.3378	-103.0345	-102.9538		22.087762	77.038525	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS493788	34.611755	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS493788	TARA_20111124Z	SV Tara	TARA_138	0.22	3	19.048358	TARA_20111211T1332Z_138_Combined-EVENTS_CAST_MB_D_(60 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001996
TARA_B100001989	SAMEA2623350	0.013449	5	5	"This sample (TARA_B100001989) was collected during the Tara Oceans expedition (2009-2013) at station TARA_138 (latitudeN=6.3332, longitudeE=-102.9432) on date/time=2011-12-10T14:08, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001990."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-10T14:50	2011-12-10T14:08	TARA_20111210T1408Z_138_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:38Z	public	2014-05-01Z	6.3315	6.3332	-102.9484	-102.9432		-1.184318	196.88275	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS493752	33.407042	PUMP (High Volume Peristaltic Pump)	ERS493752	TARA_20111124Z	SV Tara	TARA_138	0.22	3	26.6362	TARA_20111210T1408Z_138_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001989
TARA_B100001971	SAMEA2623314	0.001625	375	375	"This sample (TARA_B100001971) was collected during the Tara Oceans expedition (2009-2013) at station TARA_137 (latitudeN=14.2025, longitudeE=-116.6433) on date/time=2011-12-03T14:31:20, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 370-379 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001972."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-03T18:48	2011-12-03T14:31:20	TARA_20111203T1433Z_137_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:38Z	public	2014-05-01Z	14.1468	14.2025	-116.6821	-116.6433	(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973)	35.716708	0.628413	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS493705	34.586699	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS493705	TARA_20111124Z	SV Tara	TARA_137	0.22	3	8.911481	TARA_20111203T1433Z_137_Combined-EVENTS_CAST_MB_M_(375 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001971
TARA_B100001964	SAMEA2623295	99999	40	40	"This sample (TARA_B100001964) was collected during the Tara Oceans expedition (2009-2013) at station TARA_137 (latitudeN=14.2075, longitudeE=-116.6468) on date/time=2011-12-02T20:42, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001965."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-02T22:01	2011-12-02T20:42	TARA_20111202T2042Z_137_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:36Z	public	2014-05-01Z	14.2016	14.2075	-116.696	-116.6468	(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973)	99999	99999	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS493670	99999	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS493670	TARA_20111124Z	SV Tara	TARA_137	0.22	3	99999	TARA_20111202T2042Z_137_EVENT_PUMP_MB_D_(40 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001964
TARA_B100001287	SAMEA2623275	0.290611	5	5	"This sample (TARA_B100001287) was collected during the Tara Oceans expedition (2009-2013) at station TARA_137 (latitudeN=14.2035, longitudeE=-116.6261) on date/time=2011-12-02T14:12, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001288."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-12-02T14:46	2011-12-02T14:12	TARA_20111202T1412Z_137_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:26Z	public	2014-05-01Z	14.2017	14.2035	-116.6336	-116.6261	(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973)	3.241307	195.126917	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS493636	33.884425	PUMP (High Volume Peristaltic Pump)	ERS493636	TARA_20111124Z	SV Tara	TARA_137	0.22	3	26.4091	TARA_20111202T1412Z_137_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001287
