SamplingEvent_ID	BioSample	SRA	Sample name	bottle_id	collection_date	cruise_id	cruise_station	depth	env_biome	purl_biome	env_feature	purl_feature	env_material	purl_material	geo_loc_name	geotraces_section	lat	lon
	SAMN07136502	SRS2329793	S0022	632453	5/18/10	PE319	15	52	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	37.5673	-50.6855
	SAMN07136501	SRS2329794	S0021	632459	5/18/10	PE319	15	10	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	37.5673	-50.6855
	SAMN07136500	SRS2329791	S0020	632873	5/20/10	PE319	16	199	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	36.2067	-53.2681
	SAMN07136499	SRS2329792	S0019	632876	5/20/10	PE319	16	151	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	36.2067	-53.2681
	SAMN07136498	SRS2329790	S0018	632879	5/20/10	PE319	16	102	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	36.2067	-53.2681
	SAMN07136497	SRS2329788	S0017	632882	5/20/10	PE319	16	74	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	36.2067	-53.2681
	SAMN07136496	SRS2329789	S0016	632885	5/20/10	PE319	16	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	36.2067	-53.2681
	SAMN07136495	SRS2329785	S0015	632891	5/20/10	PE319	16	8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	36.2067	-53.2681
	SAMN07136494	SRS2329786	S0013	631811	5/12/10	PE319	12	198	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	46.312	-39.658
	SAMN07136493	SRS2329787	S0012	631814	5/12/10	PE319	12	153	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	46.312	-39.658
	SAMN07136492	SRS2329513	S0011	631817	5/12/10	PE319	12	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	46.312	-39.658
	SAMN07136491	SRS2329511	S0010	631820	5/12/10	PE319	12	73	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	46.312	-39.658
	SAMN07136490	SRS2329508	S0009	631823	5/12/10	PE319	12	49	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	46.312	-39.658
	SAMN07136489	SRS2329507	S0008	631829	5/12/10	PE319	12	10	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	46.312	-39.658
	SAMN07136488	SRS2329510	S0006	631379	5/10/10	PE319	10	199	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	49.7225	-42.4467
	SAMN07136487	SRS2329509	S0005	631382	5/10/10	PE319	10	152	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	49.7225	-42.4467
	SAMN07136486	SRS2329504	S0004	631385	5/10/10	PE319	10	101	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	49.7225	-42.4467
	SAMN07136485	SRS2329503	S0003	631388	5/10/10	PE319	10	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	49.7225	-42.4467
	SAMN07136484	SRS2329506	S0002	631391	5/10/10	PE319	10	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	49.7225	-42.4467
	SAMN07136483	SRS2329505	S0001	631397	5/10/10	PE319	10	10	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	49.7225	-42.4467
	SAMN07136908	SRS2329612	S0446	1154147	6/12/11	TAN1109	GT5	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.495	-168.002
	SAMN07136907	SRS2329610	S0445	1154156	6/12/11	TAN1109	GT5	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.495	-168.002
	SAMN07136906	SRS2329606	S0444	1154183	6/12/11	TAN1109	GT5	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.495	-168.002
	SAMN07136905	SRS2329605	S0443	1153991	6/12/11	TAN1109	GT4	101	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.499	-169.00233
	SAMN07136904	SRS2329608	S0442	1153997	6/12/11	TAN1109	GT4	76	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.499	-169.00233
	SAMN07136903	SRS2329607	S0441	1154003	6/12/11	TAN1109	GT4	52	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.499	-169.00233
	SAMN07136902	SRS2329501	S0440	1154009	6/12/11	TAN1109	GT4	32	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.499	-169.00233
	SAMN07136901	SRS2329502	S0439	1154021	6/12/11	TAN1109	GT4	17	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.499	-169.00233
	SAMN07136900	SRS2329497	S0438	1153916	6/11/11	TAN1109	GT3	4580	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4875	-169.991
	SAMN07136899	SRS2329499	S0437	1153967	6/11/11	TAN1109	GT3	1012	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4875	-169.991
	SAMN07136898	SRS2329498	S0436	1153793	6/11/11	TAN1109	GT3	203	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49367	-169.99517
	SAMN07136897	SRS2329500	S0435	1153802	6/11/11	TAN1109	GT3	103	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49367	-169.99517
	SAMN07136896	SRS2329493	S0434	1153808	6/11/11	TAN1109	GT3	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49367	-169.99517
	SAMN07136895	SRS2329494	S0433	1153814	6/11/11	TAN1109	GT3	51	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49367	-169.99517
	SAMN07136894	SRS2329496	S0432	1153820	6/11/11	TAN1109	GT3	32	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49367	-169.99517
	SAMN07136893	SRS2329495	S0431	1153841	6/11/11	TAN1109	GT3	16	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49367	-169.99517
	SAMN07136892	SRS2329835	S0430	1153658	6/10/11	TAN1109	GT2	103	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49667	-170.99533
	SAMN07136891	SRS2329837	S0429	1153664	6/10/11	TAN1109	GT2	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49667	-170.99533
	SAMN07136890	SRS2329828	S0428	1153670	6/10/11	TAN1109	GT2	52	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49667	-170.99533
	SAMN07136889	SRS2329827	S0427	1153676	6/10/11	TAN1109	GT2	32	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49667	-170.99533
	SAMN07136888	SRS2329826	S0426	1153688	6/10/11	TAN1109	GT2	16	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49667	-170.99533
	SAMN07136887	SRS2329825	S0425	SS2011Station29Cast32Niskin2	5/27/11	SS2011	29	1000	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.5	-179.303
	SAMN07136886	SRS2329832	S0424	SS2011Station29Cast32Niskin8	5/27/11	SS2011	29	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.5	-179.303
	SAMN07136885	SRS2329831	S0423	SS2011Station29Cast32Niskin9	5/27/11	SS2011	29	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.5	-179.303
	SAMN07136884	SRS2329829	S0422	SS2011Station29Cast32Niskin11	5/27/11	SS2011	29	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.5	-179.303
	SAMN07136883	SRS2329830	S0421	SS2011Station29Cast32Niskin13	5/27/11	SS2011	29	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.5	-179.303
	SAMN07136882	SRS2329450	S0420	SS2011Station29Cast32Niskin15	5/27/11	SS2011	29	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.5	-179.303
	SAMN07136876	SRS2329448	S0414	1156859	6/21/11	TAN1109	GT22	76	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49567	-151.00067
	SAMN07136875	SRS2329447	S0413	1156865	6/21/11	TAN1109	GT22	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49567	-151.00067
	SAMN07136874	SRS2329445	S0412	1156871	6/21/11	TAN1109	GT22	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49567	-151.00067
	SAMN07136873	SRS2329446	S0411	1156883	6/21/11	TAN1109	GT22	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.49567	-151.00067
	SAMN07136872	SRS2329620	S0410	1156637	6/21/11	TAN1109	GT21	102	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4885	-151.9995
	SAMN07136871	SRS2329622	S0409	1156643	6/21/11	TAN1109	GT21	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4885	-151.9995
	SAMN07136870	SRS2329617	S0408	1156649	6/21/11	TAN1109	GT21	52	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4885	-151.9995
	SAMN07136869	SRS2329618	S0407	1156655	6/21/11	TAN1109	GT21	30	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4885	-151.9995
	SAMN07136868	SRS2329619	S0406	1156682	6/21/11	TAN1109	GT21	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.4885	-151.9995
	SAMN07136867	SRS2329621	S0405	1156493	6/20/11	TAN1109	GT20	101	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.494	-153.00567
	SAMN07136866	SRS2329613	S0404	1156499	6/20/11	TAN1109	GT20	77	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.494	-153.00567
	SAMN07136865	SRS2329614	S0403	1156505	6/20/11	TAN1109	GT20	52	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.494	-153.00567
	SAMN07136864	SRS2329615	S0402	1155521	6/17/11	TAN1109	GT14	76	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.46367	-159.01933
	SAMN07136863	SRS2329616	S0401	1155527	6/17/11	TAN1109	GT14	49	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.46367	-159.01933
	SAMN07136862	SRS2329475	S0400	1155533	6/17/11	TAN1109	GT14	32	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.46367	-159.01933
	SAMN07136861	SRS2329479	S0399	1155560	6/17/11	TAN1109	GT14	15	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.46367	-159.01933
	SAMN07136860	SRS2329482	S0398	1155392	6/16/11	TAN1109	GT13	102	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.51033	-160.00783
	SAMN07136859	SRS2329478	S0397	1155398	6/16/11	TAN1109	GT13	72	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.51033	-160.00783
	SAMN07136858	SRS2329480	S0396	1155404	6/16/11	TAN1109	GT13	49	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Pacific Ocean	GP13	-32.51033	-160.00783
