SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_N000000026	SAMEA2620115	0.006724	270	270	This sample (TARA_N000000026) was collected during the Tara Oceans expedition (2009-2013) at station TARA_039 (latitudeN=18.7341, longitudeE=66.3896) on date/time=2010-03-20T08:15:28, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 262-280 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2010-03-20T16:00	2010-03-20T08:15	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	GSC	Genoscope	2017-03-10T17:01:31Z	2015-11-04T11:48:14Z	public	2014-05-01Z	18.735	18.7341	66.3895	66.3896		19.566542	2.303017	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_W5-20	ERS488954	35.901885	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488954	TARA_20100309Z	SV Tara	TARA_039	5	20	15.614195	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MB_M_(270 m)_PROT_NUC-RNA(1L)_W5-20_TARA_N000000026
TARA_N000000027	SAMEA2620114	0.006724	270	270	This sample (TARA_N000000027) was collected during the Tara Oceans expedition (2009-2013) at station TARA_039 (latitudeN=18.7341, longitudeE=66.3896) on date/time=2010-03-20T08:15:28, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 262-280 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-200 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2010-03-20T16:00	2010-03-20T08:15	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	GSC	Genoscope	2017-03-10T17:01:31Z	2015-11-04T11:48:14Z	public	2014-05-01Z	18.735	18.7341	66.3895	66.3896		19.566542	2.303017	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_W20-200	ERS488953	35.901885	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488953	TARA_20100309Z	SV Tara	TARA_039	20	200	15.614195	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MB_M_(270 m)_PROT_NUC-RNA(1L)_W20-200_TARA_N000000027
TARA_N000000032	SAMEA2620045	0.014107	340	340	This sample (TARA_N000000032) was collected during the Tara Oceans expedition (2009-2013) at station TARA_038 (latitudeN=19.0351, longitudeE=64.5638) on date/time=2010-03-16T06:13:30, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 332-350 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2010-03-16T13:54	2010-03-16T06:13	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	GSC	Genoscope	2017-03-10T17:01:31Z	2015-11-04T11:48:22Z	public	2014-05-01Z	18.9918	19.0351	64.5757	64.5638		22.444602	2.369225	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W5-20	ERS488859	36.021302	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488859	TARA_20100309Z	SV Tara	TARA_038	5	20	14.987618	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MB_M_(340 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000000032
TARA_N000000028	SAMEA2620044	0.014107	340	340	This sample (TARA_N000000028) was collected during the Tara Oceans expedition (2009-2013) at station TARA_038 (latitudeN=19.0351, longitudeE=64.5638) on date/time=2010-03-16T06:13:30, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 332-350 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-200 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2010-03-16T13:54	2010-03-16T06:13	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	GSC	Genoscope	2017-03-10T17:01:31Z	2015-11-04T11:48:22Z	public	2014-05-01Z	18.9918	19.0351	64.5757	64.5638		22.444602	2.369225	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W20-200	ERS488858	36.021302	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488858	TARA_20100309Z	SV Tara	TARA_038	20	200	14.987618	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MB_M_(340 m)_PROT_NUC-DNA(1L)_W20-200_TARA_N000000028
TARA_N000000304	SAMEA2619983	0.005649	600	600	This sample (TARA_N000000304) was collected during the Tara Oceans expedition (2009-2013) at station TARA_037 (latitudeN=20.8457, longitudeE=63.5851) on date/time=2010-03-12T17:08:47, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 596-605 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2010-03-13T14:25	2010-03-12T17:08	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	GSC	Genoscope	2017-03-10T17:01:31Z	2015-11-04T11:48:16Z	public	2014-05-01Z	20.8188	20.8457	63.6158	63.5851	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	31.802451	1.63999	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W5-20	ERS488782	35.693546	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488782	TARA_20100309Z	SV Tara	TARA_037	5	20	12.066048	TARA_20100313T0507Z_037_Combined-EVENTS_CAST_MB_M_(600 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000000304
TARA_N000000305	SAMEA2619982	0.005649	600	600	This sample (TARA_N000000305) was collected during the Tara Oceans expedition (2009-2013) at station TARA_037 (latitudeN=20.8457, longitudeE=63.5851) on date/time=2010-03-12T17:08:47, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 596-605 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-200 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2010-03-13T14:25	2010-03-12T17:08	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	GSC	Genoscope	2017-03-10T17:01:31Z	2015-11-04T11:48:16Z	public	2014-05-01Z	20.8188	20.8457	63.6158	63.5851	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	31.802451	1.63999	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W20-200	ERS488781	35.693546	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488781	TARA_20100309Z	SV Tara	TARA_037	20	200	12.066048	TARA_20100313T0507Z_037_Combined-EVENTS_CAST_MB_M_(600 m)_PROT_NUC-DNA(1L)_W20-200_TARA_N000000305
TARA_N000002796	SAMEA2623915	0.001345	800	800	This sample (TARA_N000002796) was collected during the Tara Oceans expedition (2009-2013) at station TARA_152 (latitudeN=43.7182, longitudeE=-16.8714) on date/time=2012-03-19T14:59:48, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 790-808 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (3-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-03-19T18:18	2012-03-19T14:59	TARA_20120319T1502Z_152_Combined-EVENTS_CAST	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:49:04Z	public	2014-05-01Z	43.7649	43.7182	-16.8935	-16.8714		18.205769	175.306683	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W3->	ERS494624	35.539507	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494624	TARA_20120314Z	SV Tara	TARA_152	3		10.21177	TARA_20120319T1502Z_152_Combined-EVENTS_CAST_MB_M_(800 m)_PROT_NUC-DNA(100L)_W3->_TARA_N000002796
TARA_N000002143	SAMEA2623837	0.339591	40	40	This sample (TARA_N000002143) was collected during the Tara Oceans expedition (2009-2013) at station TARA_150 (latitudeN=35.8427, longitudeE=-37.1526) on date/time=2012-03-05T17:34, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000002144.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-03-05T19:39	2012-03-05T17:34	TARA_20120305T1734Z_150_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:49:01Z	public	2014-05-01Z	35.7956	35.8427	-37.0998	-37.1526		1.210278	230.132971	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8->	ERS494499	36.240197	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS494499	TARA_20120223Z	SV Tara	TARA_150	0.8		17.663574	TARA_20120305T1734Z_150_EVENT_PUMP_P_D_(40 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000002143
TARA_N000002510	SAMEA2623800	0.009303	740	740	This sample (TARA_N000002510) was collected during the Tara Oceans expedition (2009-2013) at station TARA_149 (latitudeN=34.0771, longitudeE=-49.8233) on date/time=2012-03-01T18:50:26, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 732-750 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (3-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-03-01T22:40	2012-03-01T18:50	TARA_20120301T1853Z_149_Combined-EVENTS_CAST	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:49:03Z	public	2014-05-01Z	34.155	34.0771	-49.6942	-49.8233		21.26922	155.156833	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W3->	ERS494437	35.375245	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494437	TARA_20120223Z	SV Tara	TARA_149	3		10.565417	TARA_20120301T1853Z_149_Combined-EVENTS_CAST_MB_M_(740 m)_PROT_NUC-DNA(100L)_W3->_TARA_N000002510
TARA_N000002133	SAMEA2623781	0.214174	5	5	This sample (TARA_N000002133) was collected during the Tara Oceans expedition (2009-2013) at station TARA_149 (latitudeN=34.1132, longitudeE=-49.9181) on date/time=2012-03-01T10:48, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000002134.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-03-01T15:17	2012-03-01T10:48	TARA_20120301T1048Z_149_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:49:13Z	public	2014-05-01Z	34.0491	34.1132	-49.8315	-49.9181		-1.176123	220.189917	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8->	ERS494401	36.4072	PUMP (High Volume Peristaltic Pump)	ERS494401	TARA_20120223Z	SV Tara	TARA_149	0.8		18.732683	TARA_20120301T1048Z_149_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000002133
TARA_N000002132	SAMEA2623764	0.004651	250	250	This sample (TARA_N000002132) was collected during the Tara Oceans expedition (2009-2013) at station TARA_148b (latitudeN=34.1504, longitudeE=-56.9684) on date/time=2012-02-27T15:28:31, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 240-258 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (3-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-27T21:34	2012-02-27T15:28	TARA_20120227T1532Z_148b_Combined-EVENTS_CAST	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:53Z	public	2014-05-01Z	33.9044	34.1504	-56.7834	-56.9684	(search radius=5 degree) Marine Ecoregion:Bermuda (MRGID:21979)	4.042901	191.752575	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W3->	ERS494382	36.563668	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494382	TARA_20120223Z	SV Tara	TARA_148b	3		18.169021	TARA_20120227T1532Z_148b_Combined-EVENTS_CAST_MB_M_(250 m)_PROT_NUC-DNA(100L)_W3->_TARA_N000002132
TARA_N000002152	SAMEA2623704	0.006052	640	640	This sample (TARA_N000002152) was collected during the Tara Oceans expedition (2009-2013) at station TARA_146 (latitudeN=34.6663, longitudeE=-71.2907) on date/time=2012-02-16T12:01:25, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 630-648 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (3-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-16T18:22	2012-02-16T12:01	TARA_20120216T1208Z_146_Combined-EVENTS_CAST	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:14Z	public	2014-05-01Z	34.6054	34.6663	-71.2317	-71.2907	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	21.830872	138.0832	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W3->	ERS494285	35.402185	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494285	TARA_20120212Z	SV Tara	TARA_146	3		11.012346	TARA_20120216T1208Z_146_Combined-EVENTS_CAST_MB_M_(640 m)_PROT_NUC-DNA(100L)_W3->_TARA_N000002152
TARA_N000003249	SAMEA2623683	0.12799	5	5	This sample (TARA_N000003249) was collected during the Tara Oceans expedition (2009-2013) at station TARA_146 (latitudeN=34.6712, longitudeE=-71.3093) on date/time=2012-02-15T12:54, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003250.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-02-15T17:07	2012-02-15T12:54	TARA_20120215T1254Z_146_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:13Z	public	2014-05-01Z	34.8341	34.6712	-71.204	-71.3093	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	0.859819	214.365	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8->	ERS494246	36.4626	PUMP (High Volume Peristaltic Pump)	ERS494246	TARA_20120212Z	SV Tara	TARA_146	0.8		19.1288	TARA_20120215T1254Z_146_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000003249
TARA_N000003196	SAMEA2623622	0.001625	390	390	This sample (TARA_N000003196) was collected during the Tara Oceans expedition (2009-2013) at station TARA_144 (latitudeN=36.4121, longitudeE=-72.9289) on date/time=2012-01-30T22:16:45, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 382-400 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (3-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-31T03:41	2012-01-30T22:16	TARA_20120130T2219Z_144_Combined-EVENTS_CAST	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:30Z	public	2014-05-01Z	36.3473	36.4121	-72.7081	-72.9289	(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853)	4.690983	190.548175	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W3->	ERS494165	36.525539	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494165	TARA_20120126Z	SV Tara	TARA_144	3		17.949958	TARA_20120130T2219Z_144_Combined-EVENTS_CAST_MB_M_(390 m)_PROT_NUC-RNA(100L)_W3->_TARA_N000003196
TARA_N000003136	SAMEA2623562	0.140461	40	40	This sample (TARA_N000003136) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.851, longitudeE=-79.7064) on date/time=2012-01-16T21:35, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003135.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T22:47	2012-01-16T21:35	TARA_20120116T2135Z_143_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:29Z	public	2014-05-01Z	29.8982	29.851	-79.732	-79.7064	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	0.90708	194.985964	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W0.8->	ERS494085	36.213254	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS494085	TARA_20111230Z	SV Tara	TARA_143	0.8		24.792543	TARA_20120116T2135Z_143_EVENT_PUMP_P_D_(40 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000003136
TARA_N000003133	SAMEA2623541	0.160347	5	5	This sample (TARA_N000003133) was collected during the Tara Oceans expedition (2009-2013) at station TARA_143 (latitudeN=29.6394, longitudeE=-79.5395) on date/time=2012-01-16T12:30, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003134.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-16T17:19	2012-01-16T12:30	TARA_20120116T1230Z_143_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:16Z	public	2014-05-01Z	29.7348	29.6394	-79.6786	-79.5395	(search radius=5 degrees) Marine Ecoregion:Floridian (MRGID:21977), Marine Ecoregion:Carolinian (MRGID:22003)	1.190321	192.00275	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W0.8->	ERS494034	36.212042	PUMP (High Volume Peristaltic Pump)	ERS494034	TARA_20111230Z	SV Tara	TARA_143	0.8		24.997917	TARA_20120116T1230Z_143_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000003133
TARA_N000003117	SAMEA2623524	0.008069	640	640	This sample (TARA_N000003117) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.6236, longitudeE=-88.45) on date/time=2012-01-10T14:49:35, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 636-645 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (3-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis.	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-10T20:15	2012-01-10T14:49	TARA_20120110T1451Z_142_Combined-EVENTS_CAST	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:21Z	public	2014-05-01Z	25.6405	25.6236	-88.4085	-88.45	(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)	31.851193	108.240083	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(100L)_W3->	ERS494017	35.165658	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS494017	TARA_20111230Z	SV Tara	TARA_142	3		9.756257	TARA_20120110T1451Z_142_Combined-EVENTS_CAST_MB_M_(640 m)_PROT_NUC-RNA(100L)_W3->_TARA_N000003117
TARA_N000003085	SAMEA2623481	0.163338	5	5	This sample (TARA_N000003085) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.5264, longitudeE=-88.394) on date/time=2012-01-09T13:41, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000003086.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-01-09T14:05	2012-01-09T13:41	TARA_20120109T1341Z_142_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:27Z	public	2014-05-01Z	25.5416	25.5264	88.4044	-88.394	(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)	-2.2118	194.2675	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_W5-20	ERS493956	36.193733	PUMP (High Volume Peristaltic Pump)	ERS493956	TARA_20111230Z	SV Tara	TARA_142	5	20	24.96555	TARA_20120109T1341Z_142_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(1L)_W5-20_TARA_N000003085
